Rabbit-population,Rabbit-born children,Rabbit-max size,Rabbit-diet factor,Rabbit-#children,Rabbit-speed,Rabbit-heat Timer,Rabbit-sight length,Rabbit-smell radius,Fox-population,Fox-born children,Fox-max size,Fox-diet factor,Fox-#children,Fox-speed,Fox-heat Timer,Fox-sight length,Fox-smell radius
27,0,9.13579361794114,0,2.33707862096362,13.5483196030764,8.79929103792152,5.06368919529059,2.98839814025522,9,76,2.57434795499361,1,19.7019055443715,13.4428526634048,29.3856059461158,38.3174433997334,2.56804845623899
27,0,9.13579361794114,0,2.33707862096362,13.5483196030764,8.79929103792152,5.06368919529059,2.98839814025522,9,76,2.57434795499361,1,19.7019055443715,13.4428526634048,29.3856059461158,38.3174433997334,2.56804845623899
26,0,9.13124063243651,0,2.33513688740028,13.5227436825243,8.87965117896485,5.07371348366806,2.99363378091841,8,76,2.57434795499361,1,19.8052792079531,13.8997352889615,29.3502608957789,38.3174433997334,2.56804845623899
40,0,9.29402843059527,0,2.36633655828194,12.7972557260769,9.31872756593877,4.85003496750215,3.02986444826747,20,0,2.57434795499361,1,20.7356421801869,14.7236064245949,29.1187083913236,36.5318155759376,2.94681169470103
40,0,9.29402843059527,0,2.36633655828194,12.7972557260769,9.31872756593877,4.85003496750215,3.02986444826747,20,0,2.57434795499361,1,20.7356421801869,14.7236064245949,29.1187083913236,36.5318155759376,2.94681169470103
39,0,9.29505040981409,0,2.36579227276069,12.7609470642473,9.32133416473452,4.85123951288743,3.02663306905885,20,0,2.57434795499361,1,20.7356421801869,14.7236064245949,29.1187083913236,36.5318155759376,2.94681169470103
36,0,9.29845700721014,0,2.36397798768988,12.7282332879574,9.330022827387,4.85525466417168,3.0327294024963,20,0,2.57434795499361,1,20.7356421801869,14.7236064245949,29.1187083913236,36.5318155759376,2.94681169470103
35,0,9.23906115606984,0,2.36330411037787,12.6858029951154,9.33325004494364,4.85674600607726,3.0292105786418,20,0,2.57434795499361,1,20.7356421801869,14.7236064245949,29.1187083913236,36.5318155759376,2.94681169470103
34,0,9.23861674180538,0,2.36259059322397,12.7343869048447,9.24430817252158,4.85832507397729,3.0254847651488,84,64,2.56647270652374,1,21.6615463696692,14.8332941188854,29.4226705546774,35.6032467482405,2.91715650954835
34,0,9.23861674180538,0,2.36259059322397,12.7343869048447,9.24430817252158,4.85832507397729,3.0254847651488,13,91,2.57434795499361,1,21.1650404750641,14.6695296040527,29.0654631554366,36.2249723361168,3.00326966593558
34,0,9.23861674180538,0,2.36259059322397,12.7343869048447,9.24430817252158,4.85832507397729,3.0254847651488,12,91,2.57434795499361,1,20.7356421801869,14.6194584739211,29.0505662729924,36.0505997474821,3.03953810007696
34,0,9.23861674180538,0,2.36259059322397,12.7343869048447,9.24430817252158,4.85832507397729,3.0254847651488,10,110,2.57434795499361,1,21.1077873690805,14.8017173876002,28.8963108821537,36.4482742819219,2.90752099980233
22,0,9.23013246948386,0,2.38756369361042,12.7948042342832,9.22291196594508,4.88847091570507,3.00966999826333,7,110,2.57434795499361,1,22.0647321405211,15.2703831656319,29.1504171488696,38.3174433997334,2.56804845623899
22,0,9.23013246948386,0,2.38756369361042,12.7948042342832,9.22291196594508,4.88847091570507,3.00966999826333,7,110,2.57434795499361,1,22.0647321405211,15.2703831656319,29.1504171488696,38.3174433997334,2.56804845623899
22,0,9.23013246948386,0,2.38756369361042,12.7948042342832,9.22291196594508,4.88847091570507,3.00966999826333,7,110,2.57434795499361,1,22.0647321405211,15.2703831656319,29.1504171488696,38.3174433997334,2.56804845623899
22,0,9.23013246948386,0,2.38756369361042,12.7948042342832,9.22291196594508,4.88847091570507,3.00966999826333,7,110,2.57434795499361,1,22.0647321405211,15.2703831656319,29.1504171488696,38.3174433997334,2.56804845623899
22,0,9.23013246948386,0,2.38756369361042,12.7948042342832,9.22291196594508,4.88847091570507,3.00966999826333,7,110,2.57434795499361,1,22.0647321405211,15.2703831656319,29.1504171488696,38.3174433997334,2.56804845623899
40,0,9.23440082178397,0,2.39488028932324,12.3173465453481,9.25229839349697,4.81338630488816,2.99253124164185,20,0,2.57434795499361,1,20.4480099026725,15.8431430035131,30.4451878771408,35.6652126613928,2.67277070611889
40,0,9.23440082178397,0,2.39488028932324,12.3173465453481,9.25229839349697,4.81338630488816,2.99253124164185,20,0,2.57434795499361,1,20.4480099026725,15.8431430035131,30.4451878771408,35.6652126613928,2.67277070611889
40,0,9.23440082178397,0,2.39488028932324,12.3173465453481,9.25229839349697,4.81338630488816,2.99253124164185,20,0,2.57434795499361,1,20.4480099026725,15.8431430035131,30.4451878771408,35.6652126613928,2.67277070611889
38,0,9.23336027340095,0,2.39526537330812,12.3848937285602,9.25415250826498,4.81392991580458,3.02540020112587,20,0,2.57434795499361,1,20.4480099026725,15.8431430035131,30.4451878771408,35.6652126613928,2.67277070611889
37,0,9.23279781481553,0,2.39547352681347,12.4168000451498,9.25515473246391,4.81422375954318,3.02187349744269,20,0,2.57434795499361,1,20.4480099026725,15.8431430035131,30.4451878771408,35.6652126613928,2.67277070611889
37,0,9.23279781481553,0,2.39547352681347,12.4168000451498,9.25515473246391,4.81422375954318,3.02187349744269,65,45,2.57434795499361,1,22.3763015017138,15.4549217519651,29.4610173319786,37.2150078292803,2.60653900296832
37,0,9.23279781481553,0,2.39547352681347,12.4168000451498,9.25515473246391,4.81422375954318,3.02187349744269,16,45,2.57434795499361,1,20.3761018332938,16.08397166674,30.7093273175828,35.6384836348836,2.62822782201317
37,0,9.23279781481553,0,2.39547352681347,12.4168000451498,9.25515473246391,4.81422375954318,3.02187349744269,16,45,2.57434795499361,1,20.3761018332938,16.08397166674,30.7093273175828,35.6384836348836,2.62822782201317
37,0,9.23279781481553,0,2.39547352681347,12.4168000451498,9.25515473246391,4.81422375954318,3.02187349744269,16,45,2.57434795499361,1,20.3761018332938,16.08397166674,30.7093273175828,35.6384836348836,2.62822782201317
19,0,9.17464938413683,0,2.4098160962436,12.066845074804,9.21707021290475,4.80305769747638,2.93637886095107,7,45,2.57434795499361,1,20.1796536650695,16.1940817680462,30.4543976408073,36.3677727818506,2.3769939408909
17,0,9.16529387155745,0,2.38260960118308,12.0013419305605,9.21707021290475,4.80305769747638,2.95689935936595,7,45,2.57434795499361,1,20.1796536650695,16.1940817680462,30.4543976408073,36.3677727818506,2.3769939408909
17,0,9.16529387155745,0,2.38260960118308,12.0013419305605,9.21707021290475,4.80305769747638,2.95689935936595,7,45,2.57434795499361,1,20.1796536650695,16.1940817680462,30.4543976408073,36.3677727818506,2.3769939408909
17,0,9.16529387155745,0,2.38260960118308,12.0013419305605,9.21707021290475,4.80305769747638,2.95689935936595,7,45,2.57434795499361,1,20.1796536650695,16.1940817680462,30.4543976408073,36.3677727818506,2.3769939408909
17,0,9.16529387155745,0,2.38260960118308,12.0013419305605,9.21707021290475,4.80305769747638,2.95689935936595,7,45,2.57434795499361,1,20.1796536650695,16.1940817680462,30.4543976408073,36.3677727818506,2.3769939408909
40,0,9.52106185189024,0,2.38602740062944,11.9335399461977,9.30400346631288,4.82409054487604,3.10288520537014,20,0,2.63279148928667,1,18.8090152907645,16.0006754714412,30.3186805774385,38.6976526894902,2.43431029549532
40,0,9.52106185189024,0,2.38602740062944,11.9335399461977,9.30400346631288,4.82409054487604,3.10288520537014,20,0,2.63279148928667,1,18.8090152907645,16.0006754714412,30.3186805774385,38.6976526894902,2.43431029549532
40,0,9.52106185189024,0,2.38602740062944,11.9335399461977,9.30400346631288,4.82409054487604,3.10288520537014,20,0,2.63279148928667,1,18.8090152907645,16.0006754714412,30.3186805774385,38.6976526894902,2.43431029549532
40,0,9.52106185189024,0,2.38602740062944,11.9335399461977,9.30400346631288,4.82409054487604,3.10288520537014,20,0,2.63279148928667,1,18.8090152907645,16.0006754714412,30.3186805774385,38.6976526894902,2.43431029549532
40,0,9.52106185189024,0,2.38602740062944,11.9335399461977,9.30400346631288,4.82409054487604,3.10288520537014,20,0,2.63279148928667,1,18.8090152907645,16.0006754714412,30.3186805774385,38.6976526894902,2.43431029549532
40,0,9.52106185189024,0,2.38602740062944,11.9335399461977,9.30400346631288,4.82409054487604,3.10288520537014,58,38,2.59775833675954,1,18.8521917719417,15.4968004309001,29.5596660286854,38.4485500513736,2.521931849086
40,0,9.52106185189024,0,2.38602740062944,11.9335399461977,9.30400346631288,4.82409054487604,3.10288520537014,35,57,2.6251484333681,1,18.8560873943036,17.5234620409645,32.7745773378278,38.5454436459948,2.13055062588014
40,0,9.52106185189024,0,2.38602740062944,11.9335399461977,9.30400346631288,4.82409054487604,3.10288520537014,14,57,2.65783871826941,1,18.8278441321801,16.082733237613,30.3954273512007,38.8605995279574,2.42475756972792
40,0,9.52106185189024,0,2.38602740062944,11.9335399461977,9.30400346631288,4.82409054487604,3.10288520537014,14,57,2.65783871826941,1,18.8278441321801,16.082733237613,30.3954273512007,38.8605995279574,2.42475756972792
30,0,9.55278920306512,0,2.37772647403855,11.8475573534053,9.33298121744893,4.83110149400926,3.11147976889088,12,57,2.67175384548204,1,18.8199987815903,16.2181249162765,30.5872942856061,38.9511255493281,2.40087575530941
30,0,9.55278920306512,0,2.37772647403855,11.8475573534053,9.33298121744893,4.83110149400926,3.11147976889088,12,57,2.67175384548204,1,18.8199987815903,16.2181249162765,30.5872942856061,38.9511255493281,2.40087575530941
30,0,9.55278920306512,0,2.37772647403855,11.8475573534053,9.33298121744893,4.83110149400926,3.11147976889088,12,57,2.67175384548204,1,18.8199987815903,16.2181249162765,30.5872942856061,38.9511255493281,2.40087575530941
30,0,9.55278920306512,0,2.37772647403855,11.8475573534053,9.33298121744893,4.83110149400926,3.11147976889088,12,57,2.67175384548204,1,18.8199987815903,16.2181249162765,30.5872942856061,38.9511255493281,2.40087575530941
30,0,9.55278920306512,0,2.37772647403855,11.8475573534053,9.33298121744893,4.83110149400926,3.11147976889088,10,57,2.69123502357973,1,18.8090152907645,16.108370370253,30.8559079937737,38.3174433997334,2.36744121512349
40,0,9.42515506972297,0,2.37914173648395,12.1624450489285,9.24735342607815,4.78679022411555,3.00836631651659,20,0,2.6225924246939,1,18.5268078463293,16.5919262330468,30.5872942856061,37.9637147254404,2.40087575530941
40,0,9.42515506972297,0,2.37914173648395,12.1624450489285,9.24735342607815,4.78679022411555,3.00836631651659,20,0,2.6225924246939,1,18.5268078463293,16.5919262330468,30.5872942856061,37.9637147254404,2.40087575530941
39,0,9.42953927045788,0,2.37892578886532,12.109859190249,9.24812991872363,4.78637310941399,3.00458370316051,20,0,2.6225924246939,1,18.5268078463293,16.5919262330468,30.5872942856061,37.9637147254404,2.40087575530941
39,0,9.42953927045788,0,2.37892578886532,12.109859190249,9.24812991872363,4.78637310941399,3.00458370316051,20,0,2.6225924246939,1,18.5268078463293,16.5919262330468,30.5872942856061,37.9637147254404,2.40087575530941
39,0,9.42953927045788,0,2.37892578886532,12.109859190249,9.24812991872363,4.78637310941399,3.00458370316051,20,0,2.6225924246939,1,18.5268078463293,16.5919262330468,30.5872942856061,37.9637147254404,2.40087575530941
39,0,9.42953927045788,0,2.37892578886532,12.109859190249,9.24812991872363,4.78637310941399,3.00458370316051,75,55,2.59070139222438,1,18.7898524219101,16.2827949248356,29.6023773556584,38.3415940813372,2.53226469537451
38,0,9.43415421859989,0,2.37869847558256,12.1381725882998,9.24894727940307,4.78593404130708,3.02133535294249,15,55,2.63867391459399,1,18.4107717165327,16.8448892540108,31.0349837992187,37.8458051673427,2.34515152166622
38,0,9.43415421859989,0,2.37869847558256,12.1381725882998,9.24894727940307,4.78593404130708,3.02133535294249,14,55,2.64326862599402,1,18.3776185365908,16.7435661916433,31.1628950888223,37.8121167221719,2.32923031205388
38,0,9.43415421859989,0,2.37869847558256,12.1381725882998,9.24894727940307,4.78593404130708,3.02133535294249,14,55,2.64326862599402,1,18.3776185365908,16.7435661916433,31.1628950888223,37.8121167221719,2.32923031205388
28,0,9.38114470328557,0,2.37854016811777,12.1836461049172,9.26033194600962,4.77981844981806,3.02669058981209,12,55,2.65475540449409,1,18.2947355867361,16.4902585357246,31.4826733128314,37.727895609245,2.28942728802303
28,0,9.38114470328557,0,2.37854016811777,12.1836461049172,9.26033194600962,4.77981844981806,3.02669058981209,12,55,2.65475540449409,1,18.2947355867361,16.4902585357246,31.4826733128314,37.727895609245,2.28942728802303
28,0,9.38114470328557,0,2.37854016811777,12.1836461049172,9.26033194600962,4.77981844981806,3.02669058981209,12,55,2.65475540449409,1,18.2947355867361,16.4902585357246,31.4826733128314,37.727895609245,2.28942728802303
28,0,9.38114470328557,0,2.37854016811777,12.1836461049172,9.26033194600962,4.77981844981806,3.02669058981209,12,55,2.65475540449409,1,18.2947355867361,16.4902585357246,31.4826733128314,37.727895609245,2.28942728802303
28,0,9.38114470328557,0,2.37854016811777,12.1836461049172,9.26033194600962,4.77981844981806,3.02669058981209,12,55,2.65475540449409,1,18.2947355867361,16.4902585357246,31.4826733128314,37.727895609245,2.28942728802303
40,0,9.25417124106152,0,2.38439982100562,11.8616553068977,9.33124273505776,4.76429686371108,2.74706093489126,20,0,2.60329463681378,1,18.4521837305797,15.2044070072182,29.8792605961308,37.727643551478,2.48617167085357
40,0,9.25417124106152,0,2.38439982100562,11.8616553068977,9.33124273505776,4.76429686371108,2.74706093489126,20,0,2.60329463681378,1,18.4521837305797,15.2044070072182,29.8792605961308,37.727643551478,2.48617167085357
40,0,9.25417124106152,0,2.38439982100562,11.8616553068977,9.33124273505776,4.76429686371108,2.74706093489126,20,0,2.60329463681378,1,18.4521837305797,15.2044070072182,29.8792605961308,37.727643551478,2.48617167085357
39,0,9.25417124106152,0,2.38431869606703,11.8828785182458,9.33417023562578,4.76330299617864,2.73657818354479,20,0,2.60329463681378,1,18.4521837305797,15.2044070072182,29.8792605961308,37.727643551478,2.48617167085357
38,0,9.25417124106152,0,2.38423330139484,11.9052187407176,9.33725181517107,4.7622568198287,2.74627705649477,20,0,2.60329463681378,1,18.4521837305797,15.2044070072182,29.8792605961308,37.727643551478,2.48617167085357
37,0,9.25417124106152,0,2.38414329079442,11.9287665427824,9.34049996658368,4.76115409340578,2.75650019284746,38,18,2.58958305068844,1,18.4988337723078,15.2356588717299,29.6705997341916,38.0070224269674,2.52432352305285
37,0,9.25417124106152,0,2.38414329079442,11.9287665427824,9.34049996658368,4.76115409340578,2.75650019284746,39,39,2.68735525607852,1,19.4629378015479,16.977365835098,32.4530352022661,37.7925139378275,2.16929246986121
37,0,9.25417124106152,0,2.38414329079442,11.9287665427824,9.34049996658368,4.76115409340578,2.75650019284746,16,39,2.59847018984375,1,18.3124029508915,14.9858538983366,29.9157600151872,37.5801935894141,2.50749564973962
37,0,9.25417124106152,0,2.38414329079442,11.9287665427824,9.34049996658368,4.76115409340578,2.75650019284746,16,39,2.59847018984375,1,18.3124029508915,14.9858538983366,29.9157600151872,37.5801935894141,2.50749564973962
25,0,9.25417124106152,0,2.38250149744274,11.9241662367897,9.41088277721457,4.74104036345191,2.84036996571583,14,39,2.60191622339377,1,18.2320439102018,15.0670625772977,30.0116934823899,37.7331103055474,2.49884524881113
25,0,9.25417124106152,0,2.38250149744274,11.9241662367897,9.41088277721457,4.74104036345191,2.84036996571583,14,39,2.60191622339377,1,18.2320439102018,15.0670625772977,30.0116934823899,37.7331103055474,2.49884524881113
25,0,9.25417124106152,0,2.38250149744274,11.9241662367897,9.41088277721457,4.74104036345191,2.84036996571583,14,39,2.60191622339377,1,18.2320439102018,15.0670625772977,30.0116934823899,37.7331103055474,2.49884524881113
25,0,9.25417124106152,0,2.38250149744274,11.9241662367897,9.41088277721457,4.74104036345191,2.84036996571583,14,39,2.60191622339377,1,18.2320439102018,15.0670625772977,30.0116934823899,37.7331103055474,2.49884524881113
25,0,9.25417124106152,0,2.38250149744274,11.9241662367897,9.41088277721457,4.74104036345191,2.84036996571583,14,39,2.60191622339377,1,18.2320439102018,15.0670625772977,30.0116934823899,37.7331103055474,2.49884524881113
40,0,9.3022592258744,0,2.34285326033177,11.4313679984575,9.28158616838693,4.78047946548313,2.80474017271315,20,0,2.61294353075384,1,18.212745504125,15.4994651242558,30.6563323412483,38.0005924987396,2.48186315863944
40,0,9.3022592258744,0,2.34285326033177,11.4313679984575,9.28158616838693,4.78047946548313,2.80474017271315,20,0,2.61294353075384,1,18.212745504125,15.4994651242558,30.6563323412483,38.0005924987396,2.48186315863944
39,0,9.30349225112602,0,2.34170683896565,11.441558201897,9.2832404236557,4.77990053645766,2.79573637618262,20,0,2.61294353075384,1,18.212745504125,15.4994651242558,30.6563323412483,38.0005924987396,2.48186315863944
39,0,9.30349225112602,0,2.34170683896565,11.441558201897,9.2832404236557,4.77990053645766,2.79573637618262,20,0,2.61294353075384,1,18.212745504125,15.4994651242558,30.6563323412483,38.0005924987396,2.48186315863944
39,0,9.30349225112602,0,2.34170683896565,11.441558201897,9.2832404236557,4.77990053645766,2.79573637618262,20,0,2.61294353075384,1,18.212745504125,15.4994651242558,30.6563323412483,38.0005924987396,2.48186315863944
39,0,9.30349225112602,0,2.34170683896565,11.441558201897,9.2832404236557,4.77990053645766,2.79573637618262,72,52,2.58593534591199,1,17.9277759369961,14.8415439414823,29.4448502871192,38.3941478249962,2.6020482282457
39,0,9.30349225112602,0,2.34170683896565,11.441558201897,9.2832404236557,4.77990053645766,2.79573637618262,13,71,2.6337257638555,1,18.6138985557835,15.8576201944592,31.4166974316607,37.2050330469628,2.3787577363248
39,0,9.30349225112602,0,2.34170683896565,11.441558201897,9.2832404236557,4.77990053645766,2.79573637618262,12,71,2.63867391459399,1,18.5921470824555,16.0337417052896,31.5977367389017,37.1123321842319,2.36298350966529
39,0,9.30349225112602,0,2.34170683896565,11.441558201897,9.2832404236557,4.77990053645766,2.79573637618262,12,71,2.63867391459399,1,18.5921470824555,16.0337417052896,31.5977367389017,37.1123321842319,2.36298350966529
23,0,9.22843441718147,0,2.34052405881512,11.725111688908,9.26815848885522,4.76379120705335,2.88097737435618,11,71,2.64452172910312,1,18.5664407957952,16.1194796578865,31.8116922838229,37.3314433143231,2.34434124179495
23,0,9.22843441718147,0,2.34052405881512,11.725111688908,9.26815848885522,4.76379120705335,2.88097737435618,11,71,2.64452172910312,1,18.5664407957952,16.1194796578865,31.8116922838229,37.3314433143231,2.34434124179495
23,0,9.22843441718147,0,2.34052405881512,11.725111688908,9.26815848885522,4.76379120705335,2.88097737435618,11,71,2.64452172910312,1,18.5664407957952,16.1194796578865,31.8116922838229,37.3314433143231,2.34434124179495
23,0,9.22843441718147,0,2.34052405881512,11.725111688908,9.26815848885522,4.76379120705335,2.88097737435618,11,71,2.64452172910312,1,18.5664407957952,16.1194796578865,31.8116922838229,37.3314433143231,2.34434124179495
23,0,9.22843441718147,0,2.34052405881512,11.725111688908,9.26815848885522,4.76379120705335,2.88097737435618,11,71,2.64452172910312,1,18.5664407957952,16.1194796578865,31.8116922838229,37.3314433143231,2.34434124179495
40,0,9.13095812569101,0,2.24100421707107,12.1182451204126,9.4073016613905,4.80338931213289,2.81580063073555,20,0,2.56345178487181,1,18.2421801389835,15.8422718370231,29.1481758701767,38.7655404796736,2.58600523115895
40,0,9.13095812569101,0,2.24100421707107,12.1182451204126,9.4073016613905,4.80338931213289,2.81580063073555,20,0,2.56345178487181,1,18.2421801389835,15.8422718370231,29.1481758701767,38.7655404796736,2.58600523115895
40,0,9.13095812569101,0,2.24100421707107,12.1182451204126,9.4073016613905,4.80338931213289,2.81580063073555,20,0,2.56345178487181,1,18.2421801389835,15.8422718370231,29.1481758701767,38.7655404796736,2.58600523115895
40,0,9.13095812569101,0,2.24100421707107,12.1182451204126,9.4073016613905,4.80338931213289,2.81580063073555,20,0,2.56345178487181,1,18.2421801389835,15.8422718370231,29.1481758701767,38.7655404796736,2.58600523115895
40,0,9.13095812569101,0,2.24100421707107,12.1182451204126,9.4073016613905,4.80338931213289,2.81580063073555,20,0,2.56345178487181,1,18.2421801389835,15.8422718370231,29.1481758701767,38.7655404796736,2.58600523115895
40,0,9.13095812569101,0,2.24100421707107,12.1182451204126,9.4073016613905,4.80338931213289,2.81580063073555,75,55,2.56677850548807,1,18.5308700893099,15.2345455891981,28.9814957089151,35.3674391367261,2.66083981553699
40,0,9.13095812569101,0,2.24100421707107,12.1182451204126,9.4073016613905,4.80338931213289,2.81580063073555,14,55,2.59364499004061,1,18.0714277769821,16.1387266787358,29.1070116382089,39.7793335642103,2.56737694159274
39,0,9.09918151158517,0,2.24049127931857,12.1460475577484,9.39050059329062,4.8033978150728,2.8272821594353,14,55,2.59364499004061,1,18.0714277769821,16.1387266787358,29.1070116382089,39.7793335642103,2.56737694159274
39,0,9.09918151158517,0,2.24049127931857,12.1460475577484,9.39050059329062,4.8033978150728,2.8272821594353,14,55,2.59364499004061,1,18.0714277769821,16.1387266787358,29.1070116382089,39.7793335642103,2.56737694159274
31,0,9.17010889817182,0,2.21070194041693,12.2279215255295,9.38071016859142,4.80149256184612,2.8598749103087,13,55,2.59512937735191,1,18.0349674897541,16.20552233359,29.0964567069351,39.8917866537855,2.53897630943175
31,0,9.17010889817182,0,2.21070194041693,12.2279215255295,9.38071016859142,4.80149256184612,2.8598749103087,13,55,2.59512937735191,1,18.0349674897541,16.20552233359,29.0964567069351,39.8917866537855,2.53897630943175
31,0,9.17010889817182,0,2.21070194041693,12.2279215255295,9.38071016859142,4.80149256184612,2.8598749103087,13,55,2.59512937735191,1,18.0349674897541,16.20552233359,29.0964567069351,39.8917866537855,2.53897630943175
30,0,9.1673068200755,0,2.20480654864382,12.235601189691,9.38616483378098,4.80144039065845,2.81674762579866,13,55,2.59512937735191,1,18.0349674897541,16.20552233359,29.0964567069351,39.8917866537855,2.53897630943175
30,0,9.1673068200755,0,2.20480654864382,12.235601189691,9.38616483378098,4.80144039065845,2.81674762579866,13,55,2.59512937735191,1,18.0349674897541,16.20552233359,29.0964567069351,39.8917866537855,2.53897630943175
40,0,9.19170723404179,0,2.24242168120565,11.9211328962857,9.19302286853193,4.81731505218057,2.88388001069512,20,0,2.52803256143708,1,17.9985674330224,14.0445884149727,29.4093766085346,39.6818742199119,2.8563881008574
40,0,9.19170723404179,0,2.24242168120565,11.9211328962857,9.19302286853193,4.81731505218057,2.88388001069512,20,0,2.52803256143708,1,17.9985674330224,14.0445884149727,29.4093766085346,39.6818742199119,2.8563881008574
38,0,9.18841965472497,0,2.2514498575203,11.8841597960442,9.1917572188281,4.81806543927026,2.86850774909262,20,0,2.52803256143708,1,17.9985674330224,14.0445884149727,29.4093766085346,39.6818742199119,2.8563881008574
37,0,9.32488839713928,0,2.26488880045748,11.8803054192768,9.19107308385306,4.81847105391334,2.86660653905618,20,0,2.52803256143708,1,17.9985674330224,14.0445884149727,29.4093766085346,39.6818742199119,2.8563881008574
36,0,9.32685276258588,0,2.26148116453657,11.9038152902479,9.1903509413794,4.81889920270326,2.8585709363243,20,0,2.52803256143708,1,17.9985674330224,14.0445884149727,29.4093766085346,39.6818742199119,2.8563881008574
36,0,9.32685276258588,0,2.26148116453657,11.9038152902479,9.1903509413794,4.81889920270326,2.8585709363243,74,54,2.56640963375525,1,18.4111547524606,13.3215299388587,29.2924470640813,38.882720931418,2.92565302966016
35,0,9.32892937748658,0,2.25787880656303,11.9286685824173,9.18958753362153,4.81935181713831,2.85007615629346,32,54,2.53774165372548,1,18.2036339622437,14.6134952304815,29.434398794005,39.1789351775977,2.88657705368419
35,0,9.32892937748658,0,2.25787880656303,11.9286685824173,9.18958753362153,4.81935181713831,2.85007615629346,14,54,2.52472431904019,1,17.9595071417421,13.9570316470685,29.6789070001666,39.7793335642103,2.84834198303433
35,0,9.32892937748658,0,2.25787880656303,11.9286685824173,9.18958753362153,4.81935181713831,2.85007615629346,14,54,2.52472431904019,1,17.9595071417421,13.9570316470685,29.6789070001666,39.7793335642103,2.84834198303433
32,0,9.33593795277643,0,2.24572084840234,12.012548443489,9.18701103243873,4.82087939085662,2.9218944810579,10,54,2.52803256143708,1,17.9985674330224,14.6574857903023,29.852779502326,39.6818742199119,2.84989838271846
32,0,9.33593795277643,0,2.24572084840234,12.012548443489,9.18701103243873,4.82087939085662,2.9218944810579,10,54,2.52803256143708,1,17.9985674330224,14.6574857903023,29.852779502326,39.6818742199119,2.84989838271846
32,0,9.33593795277643,0,2.24572084840234,12.012548443489,9.18701103243873,4.82087939085662,2.9218944810579,10,54,2.52803256143708,1,17.9985674330224,14.6574857903023,29.852779502326,39.6818742199119,2.84989838271846
32,0,9.33593795277643,0,2.24572084840234,12.012548443489,9.18701103243873,4.82087939085662,2.9218944810579,10,54,2.52803256143708,1,17.9985674330224,14.6574857903023,29.852779502326,39.6818742199119,2.84989838271846
32,0,9.33593795277643,0,2.24572084840234,12.012548443489,9.18701103243873,4.82087939085662,2.9218944810579,9,54,2.52288640659747,1,17.9378069799197,14.5893860819323,29.9203965864991,39.8334776443761,2.84026651861099
40,0,9.81306539427566,0,2.32531250463923,11.6698187589408,9.30147210549132,4.95116732634838,2.80200758562434,20,0,2.51645371304795,1,17.9039309527944,15.1149058931338,29.7289277443833,39.8455858228183,2.78537973520721
40,0,9.81306539427566,0,2.32531250463923,11.6698187589408,9.30147210549132,4.95116732634838,2.80200758562434,20,0,2.51645371304795,1,17.9039309527944,15.1149058931338,29.7289277443833,39.8455858228183,2.78537973520721
38,0,9.80089028298735,0,2.32203612627232,11.703285532342,9.3059143103643,4.95896256997322,2.77323702450455,20,0,2.51645371304795,1,17.9039309527944,15.1149058931338,29.7289277443833,39.8455858228183,2.78537973520721
36,0,9.83126356309434,0,2.31839570586465,11.7404708361211,9.31085009355649,4.9676239517786,2.78175290745267,20,0,2.51645371304795,1,17.9039309527944,15.1149058931338,29.7289277443833,39.8455858228183,2.78537973520721
36,0,9.83126356309434,0,2.31839570586465,11.7404708361211,9.31085009355649,4.9676239517786,2.78175290745267,20,0,2.51645371304795,1,17.9039309527944,15.1149058931338,29.7289277443833,39.8455858228183,2.78537973520721
36,0,9.83126356309434,0,2.31839570586465,11.7404708361211,9.31085009355649,4.9676239517786,2.78175290745267,89,69,2.55580374514563,1,18.6291447833182,14.6377692925072,29.3531475424346,38.6004246388688,2.73966728045127
36,0,9.83126356309434,0,2.31839570586465,11.7404708361211,9.31085009355649,4.9676239517786,2.78175290745267,29,69,2.52625229700268,1,18.1682776641021,15.2603719218803,29.5785029858821,39.1360880328646,2.83570057390816
36,0,9.83126356309434,0,2.31839570586465,11.7404708361211,9.31085009355649,4.9676239517786,2.78175290745267,12,69,2.51645371304795,1,17.8618564135415,15.2703831656319,30.0520624107934,39.7273217547261,2.83363478692577
36,0,9.83126356309434,0,2.31839570586465,11.7404708361211,9.31085009355649,4.9676239517786,2.78175290745267,12,69,2.51645371304795,1,17.8618564135415,15.2703831656319,30.0520624107934,39.7273217547261,2.83363478692577
32,0,9.80787501138016,0,2.30974970739643,11.8287859325964,9.32257257863797,4.98819473356638,2.78941319955394,12,69,2.51645371304795,1,17.8618564135415,15.2703831656319,30.0520624107934,39.7273217547261,2.83363478692577
32,0,9.80787501138016,0,2.30974970739643,11.8287859325964,9.32257257863797,4.98819473356638,2.78941319955394,12,69,2.51645371304795,1,17.8618564135415,15.2703831656319,30.0520624107934,39.7273217547261,2.83363478692577
32,0,9.80787501138016,0,2.30974970739643,11.8287859325964,9.32257257863797,4.98819473356638,2.78941319955394,12,69,2.51645371304795,1,17.8618564135415,15.2703831656319,30.0520624107934,39.7273217547261,2.83363478692577
32,0,9.80787501138016,0,2.30974970739643,11.8287859325964,9.32257257863797,4.98819473356638,2.78941319955394,12,69,2.51645371304795,1,17.8618564135415,15.2703831656319,30.0520624107934,39.7273217547261,2.83363478692577
